timestamp,expiration,strike,call_put,gex,vanna_or_vex,charm,delta_exposure,gamma_gradient,vanna_gradient,charm_gradient,delta_change,net_gex,call_gex,put_gex,net_vanna,net_charm,net_delta_exposure,zero_gamma,gamma_flip,underlying_price,contract_multiplier,perspective,gex_unit,source
2026-08-17T16:00:00-04:00,2026-08-17,670.0,call,0.0,0.0,,0.0,,,,,115411277.0,175655006.0,-60243729.0,78503836.0,,51481145378.0,,,1011.98,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,670.0,put,-19.0,-13.0,,-1085.0,,,,,115411277.0,175655006.0,-60243729.0,78503836.0,,51481145378.0,,,1011.98,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,672.5,call,0.0,0.0,,0.0,,,,,115411277.0,175655006.0,-60243729.0,78503836.0,,51481145378.0,,,1011.98,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,672.5,put,-15.0,-10.0,,-881.0,,,,,115411277.0,175655006.0,-60243729.0,78503836.0,,51481145378.0,,,1011.98,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,680.0,call,0.0,0.0,,0.0,,,,,115411277.0,175655006.0,-60243729.0,78503836.0,,51481145378.0,,,1011.98,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,680.0,put,-14.0,-8.0,,-626.0,,,,,115411277.0,175655006.0,-60243729.0,78503836.0,,51481145378.0,,,1011.98,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,682.5,call,0.0,0.0,,0.0,,,,,115411277.0,175655006.0,-60243729.0,78503836.0,,51481145378.0,,,1011.98,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,682.5,put,-74.0,-53.0,,-3557.0,,,,,115411277.0,175655006.0,-60243729.0,78503836.0,,51481145378.0,,,1011.98,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,690.0,call,0.0,0.0,,0.0,,,,,115411277.0,175655006.0,-60243729.0,78503836.0,,51481145378.0,,,1011.98,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,690.0,put,-44.0,-34.0,,-1883.0,,,,,115411277.0,175655006.0,-60243729.0,78503836.0,,51481145378.0,,,1011.98,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,692.5,call,0.0,0.0,,0.0,,,,,115411277.0,175655006.0,-60243729.0,78503836.0,,51481145378.0,,,1011.98,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-17T16:00:00-04:00,2026-08-17,692.5,put,-33.0,-23.0,,-1582.0,,,,,115411277.0,175655006.0,-60243729.0,78503836.0,,51481145378.0,,,1011.98,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
