timestamp,option_symbol,underlying,expiration,dte,strike,call_put,trade_price,bid,ask,trade_size,premium,volume,open_interest,underlying_price,iv,delta,exchange,trade_condition,sweep,block,multi_leg,aggressor_side,opening_closing_inference,moneyness,source
2026-08-18T12:14:58.974000-04:00,,MU,2026-08-19,1.1979282407407408,960.0,call,8.12,8.05,8.3,452,367058.0,13399,158,942.14,70.71495056152344,0.3301233916436431,MULTIPLE,AUCT,true,false,false,bid,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:15:02.671000-04:00,,MU,2027-02-19,185.2395486111111,910.0,put,155.7,154.25,155.7,26,404820.0,51,213,942.28,70.71495056152344,-0.3551943030847506,PACF,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:15:02.697000-04:00,,MU,2027-03-19,213.19788194444445,950.0,call,206.0,206.0,207.75,32,659200.0,42,584,942.28,69.76127624511719,0.6201593141870283,BATS,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:15:09.062000-04:00,,MU,2027-02-19,185.2394675925926,910.0,put,155.7,154.25,155.7,26,404820.0,83,213,941.65,70.61958312988281,-0.35568919175757086,PACF,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:15:32.156000-04:00,,MU,2026-08-19,1.1975347222222223,970.0,put,33.4,33.4,33.4,100,334000.0,7270,448,942.11,72.43156433105469,-0.7514194421927121,MULTIPLE,AUTO,true,false,false,mid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:15:48.859000-04:00,,MU,2027-02-19,185.23901620370373,910.0,put,155.5,154.25,155.5,26,404300.0,109,213,942.23,70.61958312988281,-0.35523368213879075,PACF,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:15:57.757000-04:00,,MU,2026-08-19,1.1972453703703703,970.0,put,33.6,33.15,33.6,100,336000.0,7370,448,941.94,72.81303405761719,-0.7516223150393742,PACF,AUTO,false,true,false,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:15:58.118000-04:00,,MU,2027-02-19,185.23890046296296,910.0,put,155.5,154.25,155.5,28,435400.0,137,213,941.94,70.61958312988281,-0.35546145639991933,PACF,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:15:59.505000-04:00,,MU,2027-02-19,185.2388888888889,910.0,put,155.5,154.25,155.5,30,466500.0,167,213,941.94,70.61958312988281,-0.35546145911818083,PACF,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:16:02.095000-04:00,,MU,2027-06-17,303.1971875,1050.0,put,287.15,287.3,288.8,50,1435780.0,51,522,941.84,72.71766662597656,-0.4089272718201741,MULTIPLE,AUTO,true,false,false,unknown,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:16:21.201000-04:00,,MU,2026-08-19,1.1969675925925927,970.0,put,33.25,33.25,33.8,100,332500.0,7471,448,942.2,71.95472717285156,-0.7519491356948544,MULTIPLE,ISO,true,false,false,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:16:22.912000-04:00,,MU,2027-01-15,150.2386226851852,1050.0,call,135.51,135.0,136.05,15,203265.0,32,1871,942.32,70.14274597167969,0.5119453161561872,MRCY,AUCT,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:16:33.108000-04:00,,MU,2026-08-19,1.1968287037037038,940.0,put,14.1,13.65,14.15,324,456890.0,8120,449,942.37,71.28715515136719,-0.46567601964504235,MULTIPLE,AUTO,true,false,false,ask,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:17:23.941000-04:00,,MU,2027-02-19,185.23791666666668,910.0,put,155.5,154.25,155.5,27,419850.0,194,213,941.93,70.61958312988281,-0.355469542997054,PACF,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:17:24.040000-04:00,,MU,2026-08-19,1.196238425925926,970.0,put,33.35,33.35,33.8,100,333500.0,7571,448,941.93,71.38252258300781,-0.7560492362265171,BOST,AUTO,false,true,false,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:17:27.089000-04:00,,MU,2026-10-16,59.19620370370371,950.0,call,105.59,104.9,106.1,69,728598.0,775,1568,941.98,70.14274597167969,0.5556051369546915,MULTIPLE,MULTI_AUTO_COB,true,false,true,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:17:27.089000-04:00,,MU,2026-10-16,59.19620370370371,1050.0,call,69.3,68.7,69.85,69,478177.0,214,1844,941.98,70.61958312988281,0.416569244704591,MULTIPLE,MULTI_AUTO_COB,true,false,true,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:17:56.662000-04:00,,MU,2027-02-19,185.23753472222222,910.0,put,155.6,154.25,155.6,16,248960.0,210,213,941.68,70.61958312988281,-0.3556660686093648,PACF,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:18:04.401000-04:00,,MU,2026-08-21,3.1957754629629633,350.0,call,592.58,587.15,600.15,6,355548.0,6,421,941.76,443.79234313964844,0.9952362143924768,CBOE,MULTI_AUTO_COB,false,true,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:18:14.268000-04:00,,MU,2026-08-21,3.1956597222222225,1010.0,put,73.12,72.65,74.05,40,292492.0,142,499,941.36,71.19178771972656,-0.8451698221145211,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
