timestamp,expiration,strike,call_put,gex,vanna_or_vex,charm,delta_exposure,gamma_gradient,vanna_gradient,charm_gradient,delta_change,net_gex,call_gex,put_gex,net_vanna,net_charm,net_delta_exposure,zero_gamma,gamma_flip,underlying_price,contract_multiplier,perspective,gex_unit,source
2026-08-21T12:47:00-04:00,2026-08-21,110.0,call,12787230.0,235127.0,,24540420.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,110.0,put,-708422.0,13364.0,,-4806362.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,111.0,call,577062.0,15092.0,,975169.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,111.0,put,0.0,0.0,,0.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,112.0,call,807642.0,30160.0,,1091918.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,112.0,put,0.0,0.0,,0.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,113.0,call,0.0,0.0,,0.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,113.0,put,0.0,0.0,,-21346.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,114.0,call,0.0,0.0,,0.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,114.0,put,-3130.0,170.0,,-244371.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,115.0,call,891367.0,45220.0,,1157255.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,115.0,put,0.0,0.0,,-6664383.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,120.0,call,625213.0,37224.0,,1022339.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,120.0,put,0.0,0.0,,-6831232.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,125.0,call,126523.0,7921.0,,276254.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,125.0,put,0.0,0.0,,0.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,130.0,call,189275.0,12310.0,,488343.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,130.0,put,0.0,0.0,,0.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,135.0,call,24833.0,1832.0,,77200.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,135.0,put,0.0,0.0,,0.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-21T12:47:00-04:00,2026-08-21,140.0,call,29993.0,2034.0,,101394.0,,,,,73124555.0,113908224.0,-40783669.0,11496705.0,,4621868622.0,,,107.96,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
