timestamp,expiration,strike,call_put,gex,vanna_or_vex,charm,delta_exposure,gamma_gradient,vanna_gradient,charm_gradient,delta_change,net_gex,call_gex,put_gex,net_vanna,net_charm,net_delta_exposure,zero_gamma,gamma_flip,underlying_price,contract_multiplier,perspective,gex_unit,source
2026-08-19T16:00:00-04:00,2026-08-21,237.5,put,-15434.0,2631.0,,-1198696.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,240.0,call,394780.0,75521.0,,4979982.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,240.0,put,-64788.0,11526.0,,-5524229.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,242.5,call,0.0,0.0,,0.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,242.5,put,-8635.0,1343.0,,-798342.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,245.0,call,193824.0,51572.0,,1648393.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,245.0,put,-52472.0,10107.0,,-5285731.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,247.5,call,30597.0,7774.0,,334986.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,247.5,put,0.0,0.0,,0.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,250.0,call,475286.0,119435.0,,5254326.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,250.0,put,-115147.0,24572.0,,-14427422.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,252.5,call,19290.0,5572.0,,189359.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
